algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_epsilon,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
count_min,count_min__eps_0p10,1.5,17699.895780488787,0.03539979156097757,4575.256291906644,0.1,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260427,uniform,500000,0.035400640000000004,1288.8629325307045,100,0.0,0.0,0.0,625000,140,0.036006,7572,0.03541106,3745.029666666667,100,500000,,20260419,750000,non-interleaved,99348,0.035406179999999995,17703.09,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",0.01,5,20260427,28,,,,,,,
count_sketch,count_sketch__eps_0p01,1.5,5.630078109272456,1.1260156218544913e-05,1.4570109721462496,0.01,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260428,uniform,500000,1.046e-05,0.37844114953673774,100,0.04,0.04,0.04,625000,50000,6.4e-05,878040,1.1479999999999999e-05,1.2271666666666667,100,500000,,20260419,750000,non-interleaved,99348,1.132e-05,5.66,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",0.01,5,20260428,10000,,,,,,,
count_sketch,count_sketch__eps_0p05,1.5,20.480190844304868,4.0960381688609736e-05,5.306107644303527,0.05,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260429,uniform,500000,4.044e-05,1.4692845561301444,100,0.0,0.0,0.0,625000,2000,0.00024,48448,3.8900000000000004e-05,4.081333333333333,100,500000,,20260419,750000,non-interleaved,99348,3.97e-05,19.85,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",0.01,5,20260429,400,,,,,,,
count_sketch,count_sketch__eps_0p10,1.5,40.170491605266335,8.034098321053266e-05,10.36351076551666,0.1,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260430,uniform,500000,7.852e-05,2.86597616354234,100,0.0,0.0,0.0,625000,500,0.000396,17620,8.136000000000001e-05,8.576,100,500000,,20260419,750000,non-interleaved,99348,7.496e-05,37.48,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",0.01,5,20260430,100,,,,,,,
integrated_sspm,integrated_sspm__eps_0p01,1.5,11.306840600716672,2.2613681201433347e-05,2.178080977947357,0.01,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260431,uniform,500000,2.7559999999999997e-05,1.0,100,0.0,0.0,0.0,625000,125,0.009996,22998,9.620000000000001e-06,1.0,100,500000,,20260419,750000,non-interleaved,99348,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",,,,,125,,,,,,
integrated_sspm,integrated_sspm__eps_0p05,1.5,11.320670773442847,2.2641341546885696e-05,2.252764806480533,0.05,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260432,uniform,500000,2.7559999999999997e-05,1.0,100,0.0,0.0,0.0,625000,25,0.049996,5502,9.620000000000001e-06,1.0,100,500000,,20260419,750000,non-interleaved,99348,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",,,,,25,,,,,,
integrated_sspm,integrated_sspm__eps_0p10,1.5,11.322311470789549,2.2644622941579097e-05,2.3762054148604457,0.1,uniform__F1_500000__alpha_1p5__non_interleaved,125000,100000,20260433,uniform,500000,2.7559999999999997e-05,1.0,100,0.0,0.0,0.0,625000,13,0.096148,3158,9.620000000000001e-06,1.0,100,500000,,20260419,750000,non-interleaved,99348,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 125000, 'total_insertions': 625000}",,,,,13,,,,,,
double_mg,double_mg__eps_0p01,2.0,5.030152675597066,1.006030535119413e-05,0.9995617185009904,0.01,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260419,uniform,500000,2.796e-05,1.0,100,0.0,0.0,0.0,750000,398,3.4e-05,24876,9.620000000000001e-06,1.0,100,500000,199,20260419,1000000,non-interleaved,99361,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,,,,,,,
double_mg,double_mg__eps_0p05,2.0,5.032155473475508,1.0064310946951017e-05,1.0,0.05,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260420,uniform,500000,2.796e-05,1.0,100,0.0,0.0,0.0,750000,78,3.4e-05,2976,9.620000000000001e-06,1.0,100,500000,39,20260419,1000000,non-interleaved,99361,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,,,,,,,
double_mg,double_mg__eps_0p10,2.0,5.032155473475508,1.0064310946951017e-05,1.0,0.1,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260421,uniform,500000,2.796e-05,1.0,100,0.0,0.0,0.0,750000,38,3.4e-05,1904,9.620000000000001e-06,1.0,100,500000,19,20260419,1000000,non-interleaved,99361,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,,,,,,,
double_ss,double_ss__eps_0p01,2.0,2493.969847324403,0.004987939694648806,643.3656167330515,0.01,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260422,uniform,500000,0.00497004,178.54858653846154,100,0.0,0.0,0.0,750000,400,0.004998,60292,0.00498838,527.5385,100,500000,200,20260419,1000000,non-interleaved,99361,0.004996,2498.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,,,,,,,
double_ss,double_ss__eps_0p05,2.0,12494.967844526525,0.02498993568905305,3222.1151383130878,0.05,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260423,uniform,500000,0.02497204,897.1021735617323,100,0.0,0.0,0.0,750000,80,0.024998,9876,0.02499038,2642.75,100,500000,40,20260419,1000000,non-interleaved,99361,0.024998,12499.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,,,,,,,
double_ss,double_ss__eps_0p10,2.0,24994.967844526524,0.04998993568905305,6445.2302766261755,0.1,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260424,uniform,500000,0.04997204,1795.2043471234647,100,0.0,0.0,0.0,750000,40,0.049998,5444,0.049990379999999994,5286.5,100,500000,20,20260419,1000000,non-interleaved,99361,0.04999800000000001,24999.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,,,,,,,
count_min,count_min__eps_0p01,2.0,1782.4215034067693,0.0035648430068135387,459.62248103050786,0.01,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260425,uniform,500000,0.00354636,127.39640239172591,100,0.0,0.0,0.0,750000,1360,0.003796,52776,0.00356332,376.9483333333334,100,500000,,20260419,1000000,non-interleaved,99361,0.0035709999999999995,1785.5,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",0.01,5,20260425,272,,,,,,,
count_min,count_min__eps_0p05,2.0,8977.23137850867,0.01795446275701734,2314.808752237665,0.05,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260426,uniform,500000,0.01794724,644.7220756571859,100,0.0,0.0,0.0,750000,275,0.01845,12644,0.0179679,1899.963,100,500000,,20260419,1000000,non-interleaved,99361,0.01796546,8982.73,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",0.01,5,20260426,55,,,,,,,
count_min,count_min__eps_0p10,2.0,17700.034047563935,0.03540006809512787,4563.842871911206,0.1,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260427,uniform,500000,0.03540302,1271.7579464285714,100,0.0,0.0,0.0,750000,140,0.036006,7572,0.03537286,3740.700333333333,100,500000,,20260419,1000000,non-interleaved,99361,0.035374880000000004,17687.44,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",0.01,5,20260427,28,,,,,,,
count_sketch,count_sketch__eps_0p01,2.0,5.616418916878856,1.1232837833757711e-05,1.4470032151573673,0.01,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260428,uniform,500000,1.116e-05,0.3987937944408532,100,0.04,0.04,0.04,750000,50000,5.8e-05,876976,1.15e-05,1.2073333333333334,100,500000,,20260419,1000000,non-interleaved,99361,9.66e-06,4.83,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",0.01,5,20260428,10000,,,,,,,
count_sketch,count_sketch__eps_0p05,2.0,20.741941003009227,4.1483882006018456e-05,5.367163654910526,0.05,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260429,uniform,500000,4.316000000000001e-05,1.5635981200172375,100,0.0,0.0,0.0,750000,2000,0.00023,48700,4.124e-05,4.332333333333334,100,500000,,20260419,1000000,non-interleaved,99361,4.53e-05,22.65,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",0.01,5,20260429,400,,,,,,,
count_sketch,count_sketch__eps_0p10,2.0,42.36646169020038,8.473292338040076e-05,10.920153777161964,0.1,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260430,uniform,500000,7.934e-05,2.863467275371687,100,0.0,0.0,0.0,750000,500,0.000366,17900,8.532e-05,8.964333333333332,100,500000,,20260419,1000000,non-interleaved,99361,7.826e-05,39.13,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",0.01,5,20260430,100,,,,,,,
integrated_sspm,integrated_sspm__eps_0p01,2.0,12.509032719074888,2.5018065438149775e-05,2.6696099094135044,0.01,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260431,uniform,500000,2.796e-05,1.0,100,0.0,0.0,0.0,750000,150,0.009994,25682,9.620000000000001e-06,1.0,100,500000,,20260419,1000000,non-interleaved,99361,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,150,,,,,,
integrated_sspm,integrated_sspm__eps_0p05,2.0,12.576151608780105,2.515230321756021e-05,2.7233149228330937,0.05,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260432,uniform,500000,2.796e-05,1.0,100,0.0,0.0,0.0,750000,30,0.049994,6106,9.620000000000001e-06,1.0,100,500000,,20260419,1000000,non-interleaved,99361,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,30,,,,,,
integrated_sspm,integrated_sspm__eps_0p10,2.0,12.578305371322752,2.5156610742645504e-05,2.532824454614191,0.1,uniform__F1_500000__alpha_2p0__non_interleaved,250000,100000,20260433,uniform,500000,2.796e-05,1.0,100,0.0,0.0,0.0,750000,15,0.099992,3422,9.620000000000001e-06,1.0,100,500000,,20260419,1000000,non-interleaved,99361,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 750000}",,,,,15,,,,,,
double_mg,double_mg__eps_0p01,3.0,5.031858032955197,1.0063716065910395e-05,0.9997393967455972,0.01,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260419,uniform,500000,2.766e-05,1.0,100,0.0,0.0,0.0,1000000,598,3.2e-05,23060,9.620000000000001e-06,1.0,100,500000,299,20260419,1500000,non-interleaved,99347,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",,,,,,,,,,,
double_mg,double_mg__eps_0p05,3.0,5.032461976707903,1.0064923953415805e-05,0.9998840563802265,0.05,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260420,uniform,500000,2.766e-05,1.0,100,0.01,0.01,0.01,1000000,118,3.2e-05,6876,9.620000000000001e-06,1.0,100,500000,59,20260419,1500000,non-interleaved,99347,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",,,,,,,,,,,
double_mg,double_mg__eps_0p10,3.0,5.032763948584255,1.006552789716851e-05,0.9999615824668419,0.1,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260421,uniform,500000,2.766e-05,1.0,100,0.01,0.01,0.01,1000000,58,3.2e-05,3844,9.620000000000001e-06,1.0,100,500000,29,20260419,1500000,non-interleaved,99347,2e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",,,,,,,,,,,
double_ss,double_ss__eps_0p01,3.0,1661.96615901839,0.0033239323180367804,429.1659044291407,0.01,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260422,uniform,500000,0.0033063399999999996,119.95901602564103,100,0.0,0.0,0.0,1000000,600,0.003334,71492,0.00332436,351.5685,100,500000,300,20260419,1500000,non-interleaved,99347,0.003332,1666.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",,,,,,,,,,,
double_ss,double_ss__eps_0p05,3.0,8327.967336708707,0.016655934673417416,2149.314753449513,0.05,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260423,uniform,500000,0.01663834,603.6499583333333,100,0.01,0.01,0.01,1000000,120,0.016666,16964,0.01665638,1761.4294999999997,100,500000,60,20260419,1500000,non-interleaved,99347,0.016664,8332.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",,,,,,,,,,,
double_ss,double_ss__eps_0p10,3.0,16661.96703473683,0.03332393406947366,4299.887409377628,0.1,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260424,uniform,500000,0.03330634,1208.3724775641026,100,0.01,0.01,0.01,1000000,60,0.033334,8756,0.03332438,3524.0705,100,500000,30,20260419,1500000,non-interleaved,99347,0.033332,16666.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",,,,,,,,,,,
count_min,count_min__eps_0p01,3.0,1780.1617562684328,0.003560323512536866,459.32862258204807,0.01,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260425,uniform,500000,0.00356082,129.19996382783881,100,0.0,0.0,0.0,1000000,1360,0.00377,52776,0.0035637200000000003,376.84183333333334,100,500000,,20260419,1500000,non-interleaved,99347,0.00355004,1775.02,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",0.01,5,20260425,272,,,,,,,
count_min,count_min__eps_0p05,3.0,8970.354545180026,0.017940709090360052,2314.8038625434906,0.05,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260426,uniform,500000,0.01793504,650.706168040293,100,0.0,0.0,0.0,1000000,275,0.018424,12644,0.017960359999999998,1899.4601666666667,100,500000,,20260419,1500000,non-interleaved,99347,0.01794514,8972.57,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",0.01,5,20260426,55,,,,,,,
count_min,count_min__eps_0p10,3.0,17706.48359789425,0.0354129671957885,4569.146075984264,0.1,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260427,uniform,500000,0.035422060000000005,1285.163978021978,100,0.0,0.0,0.0,1000000,140,0.035944,7572,0.03540298,3744.2561666666666,100,500000,,20260419,1500000,non-interleaved,99347,0.03541102,17705.51,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",0.01,5,20260427,28,,,,,,,
count_sketch,count_sketch__eps_0p01,3.0,5.633365879191118,1.1266731758382237e-05,1.4530546470617633,0.01,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260428,uniform,500000,1.138e-05,0.4121016483516483,100,0.03,0.03,0.03,1000000,50000,6e-05,873784,1.292e-05,1.3831666666666667,100,500000,,20260419,1500000,non-interleaved,99347,8.580000000000001e-06,4.29,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",0.01,5,20260428,10000,,,,,,,
count_sketch,count_sketch__eps_0p05,3.0,20.254381108639414,4.050876221727883e-05,5.222888581400917,0.05,uniform__F1_500000__alpha_3p0__non_interleaved,500000,100000,20260429,uniform,500000,3.67e-05,1.3334505494505495,100,0.0,0.0,0.0,1000000,2000,0.00027,47944,3.774e-05,4.004833333333334,100,500000,,20260419,1500000,non-interleaved,99347,4.102e-05,20.51,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 500000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 1000000}",0.01,5,20260429,400,,,,,,,
